tess_id,signal_id,date_added,date_modified,source,ra,dec,pmra,pmdec,Tmag,bjd0,bjd0_uncert,period,period_uncert,morph_coeff,prim_width_pf,prim_depth_pf,prim_pos_pf,sec_width_pf,sec_depth_pf,sec_pos_pf,prim_width_2g,prim_depth_2g,prim_pos_2g,sec_width_2g,sec_depth_2g,sec_pos_2g,sectors
364325969,1,2020-07-27 20:25:45.999399,2021-09-16 17:36:18.182303,Light Curve File (LCF),101.672690203273,-61.596479980918,-11.0395,21.3298,11.5677,1544.6658607329400,0.0005795635784124,0.41989452564998000,1.7364368826156E-07,0.79783046,0.1141366396586330,0.1209805485802350,1.0005763413998400,0.1600237881227860,0.116971565095289,0.5012872611489900,0.4042963993600940,0.3336354573807810,0.9991980808301930,0.3968301734491900,0.3257294691697310,0.5031337595885810,"9,10,11,12,13"
302038263,1,2020-07-27 20:25:46.523717,2021-09-16 17:36:18.237673,Light Curve File (LCF),131.951485,-69.398399,-7.0,5.8,10.363,1545.2268423203500,6.31490236173704E-05,1.5472602953632700,3.00499001948396E-06,0.52806187,0.0860436742685227,0.0568664738237574,0.9999905793500660,0.0997248366858083,0.0084092649275091,0.4992360775692840,0.1295095135308530,0.0641755783275261,3.95661851647348E-05,0.1337914348753430,0.0123798828291051,0.5000286184254340,"9,10,11"
176983267,1,2020-07-27 20:25:46.807958,2021-09-16 17:36:18.287686,Light Curve File (LCF),101.43495798141,-66.9704814157901,-2.50317,0.536661,12.5248,1544.408832643040,9.99764852167573E-05,0.4180924173339660,3.20132451381294E-07,0.9907502,0.22943424368668200,0.057716814862922,1.0018139688244200,0.2533002029147800,0.0571184150658423,0.4998894246826760,,,,,,,"9,10,11,12"
308751185,1,2020-07-27 20:25:46.991517,2021-09-16 17:36:18.337660,Light Curve File (LCF),122.385336204697,-65.8004623321001,-2.71034,3.50724,10.2113,1544.6816404002500,0.0060803990993463,1.361620481758850,2.25229388923776E-05,0.94005096,0.2110495231249340,0.0538384835988794,1.002442290140240,0.2713183789740650,0.043887033047156,0.5038157694051910,0.2778559086819120,0.056646347391616000,0.9977038630093910,,,,"9,10"
341550561,1,2020-07-27 20:25:47.091431,2021-09-16 17:36:18.379452,Light Curve File (LCF),120.56472488946,-55.5405944225756,-10.882,3.8132,6.729,1493.7296128749100,0.0684753010887107,1.1057182762118500,6.64821968165974E-06,0.8473512000000000,0.34403065084148,0.0852340441549253,0.5619965165105410,,,,,,,,,,"7,8,9,34,35,36"
140757590,1,2020-07-27 20:25:47.366040,2021-09-16 17:36:18.429284,Light Curve File (LCF),74.2811658183975,-72.1319016113826,9.69725,16.1024,11.7967,1544.5718713112700,0.0004134080320454,0.4184041174122970,9.30261441989266E-07,0.8653325000000000,0.1536211704588720,0.1247281172087130,0.9985126647510450,,,,,,,,,,"9,10,11,12,13"
140084919,1,2020-07-27 20:25:47.757916,2021-09-16 17:36:18.479569,Light Curve File (LCF),126.534584,-48.909116,-22.7,31.3,8.688,1518.5341482177700,0.0497795569181107,0.8450043094601690,4.9720407830911E-06,1.0107218,0.2591240448586420,0.0137665195119474,1.000298641381640,0.2717536200411140,0.0128540022538126,0.5004459303133960,7.48358612298424E-05,0.0230200039981438,0.5005849904454450,0.1381324408007020,0.0099231861135151,0.9398490964311610,"8,9"
177118376,1,2020-07-27 20:25:47.941481,2021-09-16 17:36:18.529314,Light Curve File (LCF),104.303159,-66.280067,,,11.886,1544.1487517205000,4.23508761286939E-05,0.4112903730929040,4.40101139753679E-07,0.8784578000000000,0.1817602631132470,0.060196445490540000,0.9960422814038160,0.2194398830409330,0.054167568037711,0.4962811305145900,0.2910517546753080,0.0813574969140029,0.9962246403896330,0.263276380013407,0.07345366619436100,0.4972171676807060,"9,10,11,12"
388179896,1,2020-07-27 20:25:48.038273,2021-09-16 17:36:18.579686,Light Curve File (LCF),51.897971335331,-72.8486546598442,32.2023,42.2351,10.0236,1354.2402403677900,0.0017212324053161,0.3098493338667330,1.76116926597913E-08,0.72110903,0.0860770249213151,0.1304798629661650,0.9930308225074910,,,,0.3093234720574480,0.4519216043131100,0.9988260114195510,0.2773196044215580,0.347068953215855,0.5039132822924160,"2,3,6,9,13"
177308817,1,2020-07-27 20:25:48.238848,2021-09-16 17:36:18.629592,Light Curve File (LCF),103.158565,-73.824727,-24.8916,38.4268,11.467,1339.6313841451700,0.0019920562583592,23.89605186284360,0.0002379448567033,0.06749505,0.0100166825312014,0.0470519793016137,1.0000460821717300,,,,0.0134743538609467,0.0456703830716307,0.0001555852274567,,,,"1,4,6,7,8,9,10,11,12,13"
142013583,1,2020-07-27 20:25:48.441451,2021-09-16 17:36:18.687776,Light Curve File (LCF),96.2028908601259,-72.0110005009305,-1.06774,27.0387,12.32,1544.841908595010,9.7745530638349E-05,0.3220010546164250,3.15610755918794E-07,0.96411324,0.2399873636572990,0.0638178716271071,0.9998271436349040,0.2377977774032430,0.0613980951448163,0.5014902548151310,,,,,,,"9,10,11,13"
31415131,1,2020-07-27 20:25:48.616412,2021-09-16 17:36:18.737447,Light Curve File (LCF),88.9005768512683,-70.2186555259697,-4.90051,2.83424,12.4987,1544.7812135047900,0.0001042426588355,0.7896026118034880,3.3522156720478E-06,0.6302278,0.1156391885186220,0.1280978606126180,0.9999372951830560,0.10085120711409400,0.0419439289666301,0.4993184522764780,0.2001804983853180,0.1660332936529300,7.77585584486605E-05,0.1502567771789830,0.0759878751914314,0.5000053294158020,"9,10,11,12"
146530594,1,2020-07-27 20:25:48.699828,2021-09-16 17:36:18.787746,Light Curve File (LCF),159.019403036395,-45.0978869353527,-7.21935,2.31248,11.7777,1561.7656521300700,0.0022909847716618,27.087945262387700,0.0013092550883015,0.13186505,0.0133497837330206,0.039069465529792,1.0001925002356400,,,,0.0229016051070172,0.0507346600491875,5.30590213070791E-05,,,,"9,10,36"
167719897,1,2020-07-27 20:25:48.866481,2021-09-16 17:36:18.837916,Light Curve File (LCF),103.282770800256,-65.7017715739052,-5.048,3.65402,11.6573,1570.6879759436600,1.65847507105354E-05,0.5133214592668000,3.18745400518239E-07,0.9411230000000000,0.2426324605520890,0.0603438234896706,1.0028256528918900,0.2135742743743340,0.0516886072387904,0.5026181642939940,,,,,,,"9,10,11,12"
391906858,1,2020-07-27 20:25:49.133083,2021-09-16 17:36:18.887828,Light Curve File (LCF),175.446033969437,-14.7929406871399,27.2055,-33.2688,9.44228,1545.1978877404700,0.0018633429324381,1.1471896839503400,8.88747960496872E-05,0.9332365,0.2590387225180300,0.0053975393236193,1.0009817352110000,0.2916262574832690,0.0034137403204252,0.5037610517200470,,,,,,,9
349911034,1,2020-07-27 20:25:49.332504,2021-09-16 17:36:18.938041,Light Curve File (LCF),113.970974222232,-65.6827206875341,-24.4185,6.97702,11.8286,1544.251113347750,0.0004124574981451,0.5384815981466040,4.22263986221694E-06,0.5533606,,,0.9976480615970620,,,0.0759319692124475,0.2216469693404460,0.0106561466131909,0.9995196610063410,,,,"9,10,11,12,13"
349642881,1,2020-07-27 20:25:49.521329,2021-09-16 17:36:18.987770,Light Curve File (LCF),111.787998868201,-60.7965954940624,-10.7765,15.2462,15.2295,1598.7007129583800,0.0096950465267582,1.4735082828612600,1.53906823803229E-05,0.3462711,0.0544036583785705,0.0831343535477557,1.000407554680260,,,,0.0610349163139055,0.0680808696714067,0.005830179796803,,,,"1,2,3,4,5,6,7,8,9,10,11,12,13"
150101472,1,2020-07-27 20:25:49.613066,2021-09-16 17:36:19.046003,Light Curve File (LCF),92.1058357292005,-63.2544162178142,25.5302,33.2859,9.8773,1547.3317210766900,0.0005887857994366,3.2785241555933900,2.39089256437453E-06,0.3516818,0.0445720787664386,0.0023388575046825,1.0046932027941300,0.0343267613125682,0.0006586352633495,0.5020872504865230,0.0645530169395893,0.0027045554821669,0.0044785032787144,0.0631503650065545,0.0008705989198856,0.498483275851053,"1,2,4,5,6,7,8,9,11,12,27,28,29,31,32,33,34,35,36,37,38,39"
22221233,1,2020-07-27 20:25:49.807579,2021-09-16 17:36:19.104260,Light Curve File (LCF),148.984947999068,-24.0520365181384,-57.42,12.7852,10.6039,1544.7672206920100,0.0008876494880496,1.8623446551003700,0.0002198320007222,0.68635976,0.1166401961834070,0.0594339302179243,0.9998425519236530,,,,0.1947537526833650,0.0881929603368133,0.0002923749728573,,,,9
93997745,1,2020-07-27 20:25:49.899894,2021-09-16 17:36:19.162919,Light Curve File (LCF),130.567453867408,-48.0990784044379,-1.62172,0.764783,5.6973,1518.8255694638300,0.0062919723065988,1.1244850467899000,2.99199948372575E-06,0.9051907000000000,0.2695951289490410,0.0114201450681854,0.9902255664141000,0.2582881126288080,0.006694161328707,0.5002303313860420,,,,,,,"8,9,35,36"
177258700,1,2020-07-27 20:25:49.991469,2021-09-16 17:36:19.212755,Light Curve File (LCF),102.249597250101,-73.364019889367,-1.57094,7.74421,11.1105,1598.6769094268800,0.0011826517022655,0.687964691057839,2.99561173977558E-07,0.81125236,0.1185334147873740,0.0990443927542319,0.9966465364934980,,,,0.3776976724882860,0.3482302313102560,0.9983707371515130,,,,"9,10,11,12,13"
189639080,1,2020-07-27 20:25:50.183437,2021-09-16 17:36:19.262972,Light Curve File (LCF),144.218647955976,-28.4865633193616,-26.0647,-20.67,14.2149,1517.2856948564100,0.001279694725181,3.133776217614630,3.48350295809041E-06,0.1615966,0.0181837960668601,0.2075904986603810,0.4978069986058800,0.020141170403531000,0.0853619149530411,0.9987049210095040,0.0261259946192996,0.1482653021571200,0.4979267138242150,0.0256086374944444,0.106985156885735,0.9986603559382270,"8,9,35"
382069441,1,2020-07-27 20:25:50.479820,2021-09-16 17:36:19.321353,Light Curve File (LCF),79.673931135943,-58.0705893248135,6.68499,-39.4638,11.3792,1327.7778111135900,0.6997004219992960,5.47866390554757,0.0099463421751035,0.6154669,0.0847510658974659,0.018510186789716,0.9947832838834410,0.408576189734911,0.0072411540961512,0.0476144218488572,0.0664973977256512,0.0154303646045492,0.500424405342254,,,,"1,2,3,4,5,6,7,9,10,11,12,13"
349518145,1,2020-07-27 20:25:50.563131,2021-09-16 17:36:19.371267,Light Curve File (LCF),111.255889359186,-61.3165780500469,0.0839841,18.5993,12.6017,1327.574926842790,0.0012809386066692,8.27987472829318,1.86693964803197E-05,0.15024415,0.0151575748147996,0.0322026943755586,0.5002112567804510,0.0159944457203695,0.0276138334411824,1.0004524202879900,0.0217207408950313,0.0350114676694616,0.5004339185892050,0.0223292626231936,0.0302625873924272,0.0004761498884202,"1,2,3,4,5,6,7,8,9,10,11,12,13"
289801742,1,2020-07-27 20:25:50.949980,2021-09-16 17:36:19.412972,Light Curve File (LCF),160.994570294452,-11.9797841032434,-11.4471,-1.02732,9.75636,1545.7788433550900,5.37093956154422E-05,1.389627454121260,9.02140029124254E-06,0.62960696,0.1174419988806930,0.1501313476444880,0.9999908219147040,0.1200245797036920,0.076919907614931,0.4999574236386900,0.1828595354948660,0.1860339078598630,0.9999951896803930,0.1933253736075500,0.1078398269707950,0.5000057496029260,9
106309554,1,2020-07-27 20:25:51.049717,2021-09-16 17:36:19.454658,Light Curve File (LCF),158.858481252959,-39.7421622292807,-20.4,4.9,9.6731,1544.4783760969100,8.13595909221476E-05,1.1031609173645500,1.12108957506241E-05,0.63790035,0.1502250332930340,0.1421933342771770,1.000388616398490,,,,0.2941310551021560,0.1982425115746640,0.0004790167123023,0.2148268503120980,0.0564761255060818,0.499994256779053,9
468997317,1,2020-07-27 20:25:51.231633,2021-09-16 17:36:19.495975,Light Curve File (LCF),144.023866022223,-51.7446690251602,-15.5541,4.78959,8.135,1551.6168068365900,0.0120621850701354,3.75005349613292,0.000316644836797,0.32498390000000000,0.0572586493183312,0.006061163168431,0.6651057001536380,,,,0.0761898300996571,0.0054031504149973,0.6683817235112890,,,,"9,10,35,36"
167005326,1,2020-07-27 20:25:51.641652,2021-09-16 17:36:19.545882,Light Curve File (LCF),94.9935627014683,-69.967718819878,-14.0728,11.7136,12.2503,1598.5138637536900,7.27941928262801E-05,0.7204062783296860,2.37436830741178E-06,0.6893639,,,1.00503689475824,,,0.1087237215605620,,,,,,,"9,10,11,12,13"
321312438,1,2020-07-27 20:25:51.741284,2021-09-16 17:36:19.595740,Light Curve File (LCF),175.345881111264,-60.3055604239387,-12.4685,4.97874,9.6373,1570.679029590470,0.0014666211175153,1.1847683408815900,3.61927962619912E-05,0.50706404,0.086088901825419,0.0018082491828086,0.9980400544324580,,,,0.1665529848155310,0.0026075623155842,0.9967052814653690,0.1155434354339330,0.0017515485478002,0.4941628818990820,"10,11"
450276745,1,2020-07-27 20:25:51.824425,2021-09-16 17:36:19.645978,Light Curve File (LCF),168.799076720149,-59.4161826997391,-4.813,0.639173,8.8164,1570.7825275854200,0.00022404601236300000,1.2664780247239800,1.05588477739005E-07,0.58469343,0.1172649517175150,0.0286377943116187,1.001292741243100,0.1212072650472880,0.0211076017668836,0.5037223192357770,0.1831501361228620,0.0330175553149448,0.0014513191178922,0.1836076692255320,0.0256533687690438,0.5037008855235240,"10,11,37"
135244338,1,2020-07-27 20:25:51.907624,2021-09-16 17:36:19.687489,Light Curve File (LCF),186.158228481596,-40.2311951398808,-12.4,-17.5,8.3355,1571.370453724030,0.0638314750560766,0.6149767005536700,4.73249964327849E-06,0.96250665,0.2507716673079630,0.0519970832842801,0.8961295251320640,0.2223902983513440,0.0485686274683122,0.3868216358786710,0.3732532099769140,0.1123128548864740,0.3907785476221040,,,,10
181226974,1,2020-07-27 20:25:52.040370,2021-09-16 17:36:19.737736,Light Curve File (LCF),174.894394968656,-40.2327549479819,-4.92826,2.06684,11.0351,1572.390120008970,0.0003896867101502,1.93537811561322,7.35500885786777E-05,0.5377416,0.0547758551866192,0.0264773493938861,1.0003518704444700,,,,0.0938365166407255,0.0411835918873403,0.0001117365897297,,,,10
5981829,1,2020-07-27 20:25:52.131735,2021-09-16 17:36:19.787909,Light Curve File (LCF),193.685640978017,-21.3109803398389,-27.5721,-31.0635,9.0986,1571.120875760700,0.0002906114098095,1.7990760070221400,4.83566706288574E-05,0.60732615,0.1046802439493970,0.0875446295813453,0.9998643474912930,0.1016792893313530,0.0130309343377001,0.4985254491296520,0.1675033675143230,0.109684419925234,3.60173060153086E-05,0.1679185044961470,0.0321702700426522,0.4999768296482720,10
293081694,1,2020-07-27 20:25:52.223619,2021-09-16 17:36:19.837852,Light Curve File (LCF),175.041375992376,-27.2632226243235,-41.1158,6.62989,9.57145,1571.5752227102400,0.0215628149044277,1.2561018625218500,2.04585295411341E-05,0.6585032,0.0404353776418833,0.0149291152840937,1.0004314118950800,,,,,,,,,,10
457427613,1,2020-07-27 20:25:52.315946,2021-09-16 17:36:19.887858,Light Curve File (LCF),157.397389422638,-57.9663824732656,-7.19067,3.63244,5.25,1570.1499958985000,0.0001376739522476,1.2228117302560800,1.66907864900256E-05,0.599283,,,0.543704696916907,,,0.0498528118770778,0.0002597903526661,0.0156340974903496,0.9913194193359450,,,,"10,36,37"
167722431,1,2020-07-27 20:25:52.416414,2021-09-16 17:36:19.938002,Light Curve File (LCF),103.529449859776,-61.6604486418145,-17.6978,36.3798,10.4983,1544.801762685110,0.0004980987334874,0.5411686720498440,1.54378311612025E-06,0.68852556,0.1774326314324590,0.3196047307522990,0.9997383133669440,0.188534465873594,0.0797681424559006,0.4999299727041960,0.3230472058704010,0.4087277915368930,0.0006761568077510000,0.3269523969007050,0.1637127179941220,0.5000034072683910,"9,10,11,12,13"
167692491,1,2020-07-27 20:25:52.616446,2021-09-16 17:36:19.988156,Light Curve File (LCF),102.576709545934,-63.5032439297677,-1.12653,3.16472,11.2834,1570.619422470730,0.0001618108526599,0.4208574514900560,5.07921212866691E-08,0.972561,0.2708750235992040,0.0283827087496755,1.0024964008317300,0.2358388577108710,0.0229742647487497,0.5013144794758290,,,,,,,"9,10,11,12,27,28,29,30,31,32,33,34,36,37"
294206967,1,2020-07-27 20:25:52.814260,2021-09-16 17:36:20.038126,Light Curve File (LCF),108.331377596529,-59.3163093577936,5.10088,6.67265,13.0197,1598.8836587002900,0.0009442638922791,2.7580574699751100,8.16029108365868E-05,0.48304653,0.0698018934971073,0.0256292716917307,0.9894183692594180,,,,0.0974907184282998,0.0245652532703737,0.9891762910511260,0.1070301678367390,0.0067908640587689,0.4905389757174540,"9,10,11,12,13"
228760807,1,2020-07-27 20:25:52.908016,2021-09-16 17:36:20.088263,Light Curve File (LCF),194.10141041659,-27.3905828803397,-109.38,45.4,9.4586,1571.438987604940,0.0018018795101397,0.7779783657063970,2.25504094863993E-06,0.51050186,0.0906201917443778,0.0337901805829423,1.002285779197900,0.0799083218044089,0.0144893626160991,0.5066651352203320,0.1275184737687690,0.0392087255126111,0.9998980586594260,0.1364449331265870,0.016949126205092000,0.5006748720699580,"10,37"
295885511,1,2020-07-27 20:25:52.998870,2021-09-16 17:36:20.138072,Light Curve File (LCF),171.899657032395,-70.1263571863725,-13.2297,-0.51399,8.3508,1571.9443871024400,0.00026956357851300000,5.054756626042440,5.46501129861099E-06,0.47480136,0.0553993882026564,0.010792953571403,1.0004517517628300,0.0553471363425307,0.004299852819392,0.5004918911266070,0.081094001821266,0.0122559111478893,0.0003840914543056,0.0862787766817541,0.0060609224597488,0.49998977587511200,"10,11,37"
38586438,1,2020-07-27 20:25:53.304779,2021-09-16 17:36:20.187886,Light Curve File (LCF),64.0902106825051,-62.0128901216405,-75.1483,-70.5667,11.6704,1325.3366224692200,7.03555649579357E-05,1.1112852952467200,2.02947420202548E-07,0.36838190000000000,0.0419312591156714,0.1476836587684730,0.9999241614084700,0.0421792044563265,0.1164503641959280,0.4998524919747090,0.0629995196714335,0.1619128964561520,0.999854321358358,0.0592941192844504,0.1302441582188630,0.4997391982393440,"1,2,4,5,6,7,8,9,10,11,12,27,28,29,30,31,32,34,35,36,37"
398850090,1,2020-07-27 20:25:53.681717,2021-09-16 17:36:20.238190,Light Curve File (LCF),162.308662815585,-67.7473048488061,-18.4022,6.34853,10.5841,1579.0233675564700,0.0001277463024962,13.181334191009300,0.0001508981226745,0.10729349,0.0160248393624004,0.4319404427260850,1.000016445271890,0.0211358667417514,0.4274997605291850,0.5341932701650520,0.0235369849914371,0.4959448521316830,3.25397294993891E-07,0.0308806558078502,0.4633943122108430,0.5341601948189930,10
73177813,1,2020-07-27 20:25:53.873709,2021-09-16 17:36:20.287831,Light Curve File (LCF),189.913550784324,-42.9424315908549,-2.17428,2.79402,9.7388,1574.9655636864800,0.0008512261375744,8.816018840908120,0.0038795034379379,0.60787845,0.0704354636204635,0.0070872935006454,0.5032457217675160,,,,0.1100066049205860,0.0346151900213047,0.0006406874179027,0.1184676139072920,0.0164616022582538,0.4985617858533510,10
30313682,1,2020-07-27 20:25:54.162999,2021-09-16 17:36:20.338299,Light Curve File (LCF),74.1906258017544,-66.8909271998813,-12.1993,-16.0617,10.0624,1329.8969399482100,7.28540655927645E-05,5.727367397661840,5.27336618283414E-06,0.42193866,0.0482758451434824,0.1569543703658250,1.0000172477325700,0.0501660976077074,0.119946080038475,0.4999924144344000,0.0710351758344586,0.1693229402930160,1.53146311070455E-06,0.0758699185100225,0.1284526240892160,0.4999308057448520,"1,2,3,4,5,6,7,8,10,11,12,13"
308085294,1,2020-07-27 20:25:54.266293,2021-09-16 17:36:20.387887,Light Curve File (LCF),129.810155525603,-69.2739158470196,-2.23186,11.6709,7.0632,1359.5774148395500,0.1679552516541210,4.3329138296699,0.008287518231838000,0.80714405,,,,,,,,,,,,,"2,5,9,10,11,12"
300293197,1,2020-07-27 20:25:54.358049,2021-09-16 17:36:20.438007,Light Curve File (LCF),110.279638969995,-68.5784061999537,5.8,9.3,9.4906,1592.589333629080,0.0065563110123962,13.117610311593500,0.001009103857708,0.44300017,,,,,,,,,,,,,"1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,30,31,32,33,34,35,36"
364302118,1,2020-07-27 20:25:54.454770,2021-09-16 17:36:20.490328,Light Curve File (LCF),78.2265078043508,-61.6986975067464,5.01921,2.7699,10.3606,1326.4445440970500,0.0001897065653793,1.3453456263470300,5.48464782257341E-07,0.56041646,0.0722921027919775,0.0352001178380256,1.0004527068370000,0.0693090058198584,0.0197564718516818,0.5005064174153170,0.1123992516082470,0.0437551388834572,0.0002758566819466,0.102856640553315,0.0276385134140875,0.499999378799226,"1,2,3,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,35,36,37"
272357134,1,2020-07-27 20:25:54.546182,2021-09-16 17:36:20.547212,Light Curve File (LCF),119.47963841111,-73.4730790949495,-0.496444,-9.31808,8.5363,1571.9696117260000,0.0012913764699078,4.1969491774636800,1.01329651958082E-06,0.49741074,0.0528334564003646,0.0129985744835234,0.9868202030800560,,,,0.0985518661463644,0.020168169095690000,0.9865075451862940,,,,"1,2,3,4,5,6,7,8,9,10,12,13,27,28,29,30,31,32,33,34,35,36,37"
318986273,1,2020-07-27 20:25:54.731868,2021-09-16 17:36:20.604542,Light Curve File (LCF),173.439454071375,-62.092560289896,-153.1,108.92,12.743,1570.2534309490600,0.0036747026038028,3.1070197056555800,0.0004825211006962,0.5322226,0.08921712597532100,0.179982743210916,1.00000148984599,0.1259294676306890,0.0290245385597478,0.4851064607429290,0.1462074079039410,0.2035985200653080,0.0012994275951379,0.1956074844670040,0.0426373495383368,0.5000115098448990,"10,11"
261677352,1,2020-07-27 20:25:54.916142,2021-09-16 17:36:20.654961,Light Curve File (LCF),185.917194714745,-56.2757073183306,-34.9512,-12.2826,9.9011,1571.8560004440100,0.2948780128560880,1.1467471517313300,1.6200934890076E-05,0.87275636,0.1863984541217010,0.0316004015218395,0.5022639895943380,0.1793359326193020,0.0315133168052306,1.0003200003195300,0.3690132852740430,0.0525279521039641,0.0010270344504815,0.3701749948107860,0.0523921325351508,0.49994042607959000,"10,11"
355151781,1,2020-07-27 20:25:55.207942,2021-09-16 17:36:20.696465,Light Curve File (LCF),130.074940693712,-64.8380114923485,-9.85244,11.7268,8.4087,1545.2750441245100,0.0004135517301619,1.5807271624491400,4.50833479215262E-07,0.97849417,0.2685642390381780,0.0235135335464835,1.0000119181046900,0.2417768465819830,0.017707081252432,0.4989839418944300,,,,,,,"9,10,11,35,36,37"
276935987,1,2020-07-27 20:25:55.497200,2021-09-16 17:36:20.746332,Light Curve File (LCF),83.7004450899844,-69.7101402084887,1.86555,0.572305,11.8457,1324.4012161186800,0.0062058083044576,4.250727202623740,8.19424199658414E-05,0.66271687,0.1087662920069660,0.2486532224258910,1.0004835578832500,0.0797348598624047,0.1262418434436590,0.4995032114715460,0.2565055528516190,0.4794202028920750,0.9989966778323690,0.2296230718191370,0.3647487509786130,0.5008470267245190,"1,2,3,5,6,8,9,10,11,12,13,27,28,29,30,31,32,33,35,36,37"
349480507,1,2020-07-27 20:25:55.596584,2021-09-16 17:36:20.796538,Light Curve File (LCF),110.93677193469,-65.0109401699279,-20.6396,47.7648,9.396,1355.4939385681800,0.0274219112425271,1.5620192380245000,1.78146172036264E-07,0.55238533,0.0636211078427653,0.1131914658660730,0.9759717361786490,,,,0.1703323009917610,0.339418780914327,0.957979597729276,,,,"2,4,5,6,7,8,9,10,13"
